"DATE","S/N","TWEET","annotation_id","annotator","created_at","id","lead_time","sentiment","updated_at"
"25-4-2024",235,"Gbo gbo wan o ni ni isimi",891,"1","2024-10-01T19:12:48.764258Z",896,3.068,"Offensive","2024-10-01T19:12:48.764410Z"
"25-8-2024",236,"My parents raised me to hate “iregun” so i will leave out details of what I’ve done for rap and rappers in Nigeria materially and mentally.

Again, it’s not like any of you can walk up to me in Real life and be your bitch self so enjoy online.",890,"1","2024-10-01T19:12:14.839700Z",897,18.889000000000003,"","2024-10-01T19:12:29.250377Z"
"25-8-2024",237,"Hip hip deads… terry no sabi rap again? Mojeed nko? What about O-zone? Sauce? And the younger ones? Corleone? Vader? What is your playlist saying? 
Check all out monthly listeners for instance on spotify and see how dead you HIPHop “followers” are.

Mumu people.",889,"1","2024-10-01T19:11:46.334112Z",898,16.758,"Offensive","2024-10-01T19:11:46.334282Z"
"25-8-2024",238,"Hiphop heads wey their patronage no dey ever show for hiphop back end data? 😂 clowns",888,"1","2024-10-01T19:11:16.088745Z",899,40.338,"Offensive","2024-10-01T19:11:16.088894Z"
"25-8-2024",239,"They have opinions that never seem to consider the CHILDREN. 

No man or woman is perfect but considering the CHILD is a MUST! 
You say your partner is selfish but what about you to the one who didn’t hurt you to begin with?

Man or woman, all of una wey dey support lies dey mad.",887,"1","2024-10-01T19:10:16.671156Z",900,18.732,"Offensive","2024-10-01T19:10:16.671341Z"
"18-4-2024",240,"Most Christians and Muslims behave like they don’t know the holy books talks to them more than any other “ sinner “ group 😂.

I mean, Nigeria has always been headed by either Christians or Muslims… and see where it is…",886,"1","2024-10-01T19:09:47.510496Z",901,23.966,"Indeterminate","2024-10-01T19:09:47.510815Z"
"17-4-2024",241,"Sad to hear but life happens. There are officers who didn’t know my dad passed and found out later. There are people that are just acquaintances and not close buds. I don’t hassle anyone who doesn’t with me and that’s fine but i hear you.",885,"1","2024-10-01T19:09:10.454261Z",902,28.729,"Normal","2024-10-01T19:09:10.454427Z"
"11-4-2024",242,"Are you asking what the use of making sense is to a dummy is?",884,"1","2024-10-01T19:08:27.147489Z",903,15.401,"Offensive","2024-10-01T19:08:27.147662Z"
"11-4-2024",243,"Person wey get job wey still dey broke many times based on normal life dey tell musician say him style of music no dey dey sell.

Black life wey no too send black life dey say Black Lives Matter. 

Fuck the force men and their PTSD but they should act civil.

Ok now.",883,"1","2024-10-01T19:07:59.151079Z",904,16.421,"Offensive","2024-10-01T19:07:59.151235Z"
"9-4-2024",244,"These children say make i pass the Igbo wey i dey smoke for thinking about it o. Lol",882,"1","2024-10-01T19:07:31.103216Z",905,14.609,"Indeterminate","2024-10-01T19:07:31.103558Z"
"9-4-2024",245,"That’s why i laugh at the older generation saying the younger generations are “rude”… lol. 

Who raised them?  🫵🏾.",881,"1","2024-10-01T19:07:07.895352Z",906,2.088,"Indeterminate","2024-10-01T19:07:07.897384Z"
"4-4-2024",246,"You learn to leave the sins of the father to the father… many are totally different from their parents although it may be true that some dangers that come with bad leadership doesn’t escape the immediate family of the bad leader.",880,"1","2024-10-01T19:06:38.909214Z",907,15.038,"Indeterminate","2024-10-01T19:06:38.909365Z"
"18-12-2024",247,"It just hit me what my guy was saying that deodorant self don too cost so… 
today, one “ gba “ attack me and i no even see the person lol.",879,"1","2024-10-01T19:06:10.580018Z",908,39.435,"Indeterminate","2024-10-01T19:06:10.580204Z"
"15-2-2024",248,"When many of you are tired, you will go back to loving music personally; It’s the same way most of are choosing leaders… it’s always by what “they” are saying as though your own say is useless.",878,"1","2024-10-01T19:05:18.818262Z",909,18.828,"Offensive","2024-10-01T19:05:18.818419Z"
"12-2-2024",249,"Na so one man return Naija jersey as game finish say e no buy again! Lmao! Goofs out there wondering how I’m wearing a jersey and calm…. Werey my love for Naija pass ball naw.",877,"1","2024-10-01T19:03:45.900652Z",910,296.255,"Offensive","2024-10-01T19:03:45.900817Z"
"12-2-2024",250,"Why many wait till we lose to talk say Eagles no play well? 
Una been dey fear before? Lol.

Alwada and co.",876,"1","2024-10-01T18:58:35.731780Z",911,25.25,"Indeterminate","2024-10-01T18:58:35.733157Z"
"11-2-2024",251,"Nelson Dey crase… kudus dribble pass defense he dribble pass kudus immediately from defense… lol.",875,"1","2024-10-01T18:57:57.356995Z",912,17.878,"Offensive","2024-10-01T18:57:57.357177Z"
"8-2-2024",252,"I don waaaaaaaaaaake😤😤😤😤. Watched with a South African and she was hoping to laugh at us at the end she no know say na barrack boy she dey deal with; Yab wan wound am 😂.

Todays bants for her is Gbafana gbafana as in Gbą fun ana, gbą fun ana… e don happen e don happen.",874,"1","2024-10-01T18:57:28.629518Z",913,2.064,"Offensive","2024-10-01T18:57:28.629674Z"
"8-2-2024",253,"I don waaaaaaaaaaake😤😤😤😤. Watched with a South African and she was hoping to laugh at us at the end she no know say na barrack boy she dey deal with; Yab wan wound am 😂.

Todays bants for her is Gbafana gbafana as in Gbą fun ana, gbą fun ana… e don happen e don happen.",873,"1","2024-10-01T18:57:03.643387Z",914,51.878,"Offensive","2024-10-01T18:57:03.643579Z"
"31-1-2024",254,"until they stop the fake hate, fake values, fake thinking, fake respect, fake love, fake topics in fake schools, fake life where, For most, constantly struggling with  “ modern “ lifestyle is “ living “, fake unity and religion and fake Ego, it’s just another episode.",872,"1","2024-10-01T18:55:49.088174Z",915,87.975,"Indeterminate","2024-10-01T18:55:49.088335Z"
"22-1-2024",255,"Every body in their different settlements are needed to speak to the best for their immediate environment. 

When this becomes the case, the entire stance becomes everyone making sure their initial vicinity is good as in… “ na from house we dey dress to public “.",871,"1","2024-10-01T18:53:58.317408Z",916,20.945,"Normal","2024-10-01T18:53:58.317560Z"
"22-1-2024",256,"You are all too busy being better than each other ( kinda like rappers ). You do all these and act like you are better when you all agree that you are all uncomfortable in your “ comfort “.",870,"1","2024-10-01T18:53:24.605705Z",917,52.268,"Indeterminate","2024-10-01T18:53:24.605862Z"
"19-1-2024",257,"About ibadan again, i have no intention of letting such become a norm. The least anyone can do is do their best where they can. Ibadan is dear to me and that’s enough to stand for it to remain its beautiful easy self.

Peace to everybody who deserves peace.",869,"1","2024-10-01T18:52:18.200105Z",918,13.002,"Normal","2024-10-01T18:52:18.200270Z"
"17-1-2024",258,"I don’t even find it sickening personally. It’s just embarrassing",868,"1","2024-10-01T18:51:36.133578Z",919,13.647,"Offensive","2024-10-01T18:51:36.133784Z"
"17-1-2024",259,"
Whatever it is going on in ibadan, all i know is, i am not willing to accept such as a norm; It will never be normal to me and i will stand against anything that intends to make it a norm. 
Nowhere should be under such pressure and Ibadan is definitely not the place to disturb if and only if this blast is not a simple mishap: we await appropriate investigation.",867,"1","2024-10-01T18:51:04.459487Z",920,18.65,"Normal","2024-10-01T18:51:04.459640Z"
"26-12-2023",260,"
There is a plague of stupid people creating a weak image of Nigerians because of forex. 

They leave a trail of foreign investors thinking it’s okay to deal with African acts however greed allows. It is literally the same story of how the slave masters deceived and made people sign agreements that had greedy terms hidden from simple comprehension",866,"1","2024-10-01T18:50:28.442606Z",921,8.542,"Offensive","2024-10-01T18:50:28.442785Z"
"26-12-2023",261,"Lol. I actually don’t mind Martinez getting cooked 😂. Either way e sweet.",865,"1","2024-10-01T18:50:07.665375Z",922,2.434,"Indeterminate","2024-10-01T18:50:07.665564Z"
"19-12-2023",262,"To the intelligent Nigerian, be careful not to be used to spread propaganda that distracts even you; it’s not worth it.",864,"1","2024-10-01T18:49:43.584595Z",923,11.047,"Normal","2024-10-01T18:49:43.584784Z"
"19-12-2023",263,"Them ask you why you dey pull out, you say you dey fear STD’s…werey! You are not supposed to go in in the first place You fool lmao",863,"1","2024-10-01T18:49:15.580237Z",924,8.179,"Offensive","2024-10-01T18:49:15.580464Z"
"19-12-2023",264,"Them ask you why you dey pull out, you say you dey fear STD’s…werey! You are not supposed to go in in the first place You fool lmao",862,"1","2024-10-01T18:48:53.752605Z",925,2.006,"Offensive","2024-10-01T18:48:53.752748Z"
"19-12-2023",265,"Them ask you why you dey pull out, you say you dey fear STD’s…werey! You are not supposed to go in in the first place You fool lmao",861,"1","2024-10-01T18:48:35.030783Z",926,11.48,"Offensive","2024-10-01T18:48:35.030933Z"
"8-12-2023",266,"Oyo state police command should provide proof of his welfare package and use that as a befitting argument against his misconduct.",860,"1","2024-10-01T18:48:15.778224Z",927,16.149,"Normal","2024-10-01T18:48:15.778458Z"
"26-12-2023",267,"
If then like make them be anything na for their headache against Arsenal",859,"1","2024-10-01T18:47:49.621968Z",928,19.921,"Offensive","2024-10-01T18:47:49.622156Z"
"25-10-2023",268,"You wey no dey pay attention for class?

Olodo.",858,"1","2024-10-01T18:47:13.420206Z",929,5.731,"Offensive","2024-10-01T18:47:13.420380Z"
"25-11-2023",269,"All you Chelsea fans trying to make sure kai fails are just irritating.

Move on from his dick… 
aren’t your jaws tired? 
Setting a world record maybe? 
You made your point already now fuck off!",857,"1","2024-10-01T18:46:53.062263Z",930,8.98,"Offensive","2024-10-01T18:46:53.062481Z"
"9-11-2023",270,"Omo! When men dey tell me Wetin dey happen i just dey laugh. Like embarrassing talks. Embarrassing bro.",856,"1","2024-10-01T18:46:32.887353Z",931,17.06,"Offensive","2024-10-01T18:46:32.887515Z"
"8-11-2023",271,"Garri can’t talk about VAR decisions tomorrow now can he? Will he take a ball to demonstrate on the pitch again? Find out on the next episode of  werey Elenu Nla.",855,"1","2024-10-01T18:46:04.865017Z",932,41.896,"Offensive","2024-10-01T18:46:04.865218Z"
"4-11-2023",272,"No be your mama prayer go help you do that wan werey. Iwo l’o oni fo now.",834,"1","2024-10-01T18:31:26.340679Z",933,21.933,"Offensive","2024-10-01T18:31:26.340846Z"
"2-11-2023",273,"Bible fry decieve them say they wicked. Lmao. Na woman dey lead war? 

Make dem dey fore-play",833,"1","2024-10-01T18:30:45.924662Z",934,13.059,"Indeterminate","2024-10-01T18:30:45.924859Z"
"31-10-2023",274,"You wey dem dey pull in dey crase lol. Jokes apart, no one knows what turn life will take which is why you must always be on guard. Guide your thoughts diligently",832,"1","2024-10-01T18:30:23.402607Z",935,17.74,"Offensive","2024-10-01T18:30:23.402816Z"
"31-10-2023",275,"This is a lie. You are still guys, the other one no just get sense at the moment. You may distance however you deem fit but your guy na your guy.",831,"1","2024-10-01T18:29:57.666156Z",936,8.423,"Offensive","2024-10-01T18:29:57.666327Z"
"31-10-2023",276,"No mind dem. Igbo go dey him own, crack and co go begin drag am join Wetin e no do… lol",830,"1","2024-10-01T18:29:39.644414Z",937,25.989,"Indeterminate","2024-10-01T18:29:39.644602Z"
"31-10-2023",277,"I just remember my guy wey go cut cable of brand new electric incense burner because he wan plug old fan wey no get plug. Fool come dey vex again say i dey check am... E know Wetin him eyes finally see that day.",829,"1","2024-10-01T18:29:02.046920Z",938,35.007,"Offensive","2024-10-01T18:29:02.048193Z"
"21-10-2023",278,"You’re a joker if you think i want to bant with you about the Match. Stop the desperation… it’s should be embarrassing that you even thought it in the first place.",828,"1","2024-10-01T18:28:12.752529Z",939,14.739,"Offensive","2024-10-01T18:28:12.752678Z"
"19-10-2023",279,"Ofo de ni olofo man se normally hence the status quo…",827,"1","2024-10-01T18:27:49.369427Z",940,17.295,"Offensive","2024-10-01T18:27:49.369643Z"
"19-10-2023",280,"On fucking dun",826,"1","2024-10-01T18:27:22.344723Z",941,6.126,"Indeterminate","2024-10-01T18:27:22.344886Z"
"14-10-2023",281,"trust Nigerians to see when it’s time; The world will hate why they showed Nigerians that no one is perfect.

Nigerians will not pass on the opportunity to remind you how ugly your own house is if need be… they should’ve been excluded from colonialism; these people are mad😂",825,"1","2024-10-01T18:25:26.293237Z",942,36.104,"Offensive","2024-10-01T18:25:26.293367Z"
"6-10-2023",282,"All of u a wey dey talk anyhow about Thomas Partey get mind sha! 

No be una fault",824,"1","2024-10-01T18:24:43.515504Z",943,11.23,"Indeterminate","2024-10-01T18:24:43.515661Z"
"30-9-2023",283,"Sebi you dey wear glasses? You no Dey see road wey lead to your front?",823,"1","2024-10-01T18:24:23.417347Z",944,9.732,"Offensive","2024-10-01T18:24:23.417521Z"
"14-9-2023",284,"To think they now become slaves to the whip mentality when in truth, time and age catches up with the whipper and the whip. Whipper will get old and too tired to whip and whip will become lonely and die as such.",822,"1","2024-10-01T18:24:05.258425Z",945,21.342,"Indeterminate","2024-10-01T18:24:05.259572Z"
"9-9-2023",285,"The nerve of some Of you… 

if the head Of Your family sits in meetings I have sat in with the people i have sat with, the head of your house will become a side chic but we aren’t having that conversation.",821,"1","2024-10-01T18:23:36.602371Z",946,1.988,"Offensive","2024-10-01T18:23:36.602566Z"
"27-7-2023",286,"The education system that so many are PROUD about is actually harming their intellectual discourse but hey, let the clowns earn their wage",820,"1","2024-10-01T18:23:14.324025Z",947,10.467,"Offensive","2024-10-01T18:23:14.324189Z"
"26-7-2023",287,"Una dey talk like say no be the same Nigerians dey reference past regimes as economically better if you are looking at how the dollar has further made your currency a bigger bitch in valuation.

Abi no be animals wey lack discipline many people de behave like? 
The same citizens",819,"1","2024-10-01T18:22:55.070913Z",948,23.494,"Offensive","2024-10-01T18:22:55.071171Z"
"26-7-2023",288,"I have called out more darkness than you can ever sleep through from your birth till you are old and gone.

As for being afraid, you don’t know what you are saying.",818,"1","2024-10-01T18:22:23.893478Z",949,10.348,"Offensive","2024-10-01T18:22:23.893635Z"
"16-7-2023",289,"Una no get boys for area? Dey there dey speak English.",817,"1","2024-10-01T18:22:04.934247Z",950,9.599,"Offensive","2024-10-01T18:22:04.934456Z"
"16-7-2023",290,"Na oyibo sense oyibo get. If African no show am, e no fit know african sense.",816,"1","2024-10-01T18:21:43.005512Z",951,14.152,"Normal","2024-10-01T18:21:43.005648Z"
"16-7-2023",291,"Quite silly of them but na usual privilege wey dem don dey claim since; come to Africa (Nigeria) and talk like they know exactly what the reality is. 

Make we no talk of the fact say na them self cause many of the rubbish wey dey sup as them dey claim to introduce “advancements”",815,"1","2024-10-01T18:21:22.934931Z",952,19.18,"Offensive","2024-10-01T18:21:22.935123Z"
"16-7-2023",292,"A lot of men are unstable and fucking stupid no worry yourself.",814,"1","2024-10-01T18:20:56.755835Z",953,1.851,"Offensive","2024-10-01T18:20:56.756019Z"
"6-7-2023",293,"Silence is broken at time so the stupid can know they are… maybe that way they will repent because the more stupid people we have, them more stupid the society.",813,"1","2024-10-01T18:20:45.678082Z",954,13.189,"Offensive","2024-10-01T18:20:45.678260Z"
"6-7-2023",294,"Person wey no get monkey post team dey call Arsenal small club…

Even if you be O.G. 
The meaning of your own O.G 
na Own Goal.

Ode go say na bant 😂.",812,"1","2024-10-01T18:20:24.071874Z",955,11.914,"Offensive","2024-10-01T18:20:24.072097Z"
"13-4-2023",295,"You are personally offended that someone else is personally offended.

“ you must be stupid if you think you have a case”",811,"1","2024-10-01T18:20:04.007628Z",956,26.282,"Offensive","2024-10-01T18:20:04.007784Z"
"11-4-2023",296,"How I go vex for you, see as you fine like fresh thief 😂",810,"1","2024-10-01T18:19:26.751362Z",957,2.081,"Offensive","2024-10-01T18:19:26.751819Z"
"11-4-2023",297,"The breeze wey dey blow these days dey carry fowl and fowl yansh go totally; e go even carry fowl guys if them dey 😂.",809,"1","2024-10-01T18:19:14.843852Z",958,11.779,"Offensive","2024-10-01T18:19:14.844055Z"
"9-4-2023",298,"Leeds dey craze with that free kick just now 😂",808,"1","2024-10-01T18:18:56.167445Z",959,2.338,"Offensive","2024-10-01T18:18:56.167599Z"
"9-4-2023",299,"If only them know Wetin rage be for barrack when fight sup 😂.
Children are not left out of the madness either.",807,"1","2024-10-01T18:18:46.221873Z",960,297.105,"Indeterminate","2024-10-01T18:18:46.222746Z"
"27-2-2023",300,"Yoruba ro inu and NOT owo. 

Una dey say make Yoruba think but una Dey think about money. 

Na so.",806,"1","2024-10-01T18:13:40.547844Z",961,16.746,"Offensive","2024-10-01T18:13:40.548040Z"
"19-1-2023",301,"it started to make sense that everything hardship in Nigeria is intentional. Think about it, how will you remember a stealing politician and what they stole when your entire life is from one unnecessary difficulty to another? Even if you get car, you shock absorber must collect.",805,"1","2024-10-01T18:13:15.888492Z",962,36.661,"Offensive","2024-10-01T18:13:15.888695Z"
"16-1-2023",302,"The nerve of these fools who are struggling",804,"1","2024-10-01T18:12:28.884512Z",963,1.832,"Offensive","2024-10-01T18:12:28.884672Z"
"8-1-2023",303,"Oya sorry, you are not daft, you just type like you are. I’m sure there are other realities where you are a good person too.",803,"1","2024-10-01T18:12:21.176454Z",964,1.829,"Offensive","2024-10-01T18:12:21.176631Z"
"5-1-2023",304,"There you go again talking like you are immune to “ hypocrisy “ which is hypocritical in itself. 
You also just generalized a personal response action with conviction in your statement. You must have known personally though🤷🏾‍♂️",802,"1","2024-10-01T18:12:10.691110Z",965,1.81,"Indeterminate","2024-10-01T18:12:10.691267Z"
"5-1-2023",305,"There you go again talking like you are immune to “ hypocrisy “ which is hypocritical in itself. 
You also just generalized a personal response action with conviction in your statement. You must have known personally though🤷🏾‍♂️",801,"1","2024-10-01T18:12:01.556202Z",966,8.662,"Indeterminate","2024-10-01T18:12:01.556342Z"
"24-12-2022",306,"Eyin ti ori gbogbo idile yin ti daru ju ori ile ede wa.",800,"1","2024-10-01T18:11:45.819369Z",967,3.107,"Offensive","2024-10-01T18:11:45.819507Z"
"24-12-2022",307,"Those of you vexing Dey try o.
It’s been about 13 years of vector and I can only imagine how hurt you must feel that nothing stops me.

To think I’m one out of the few who never took sides with those destroying your lives in governance.

May you find peace before you die.",799,"1","2024-10-01T18:11:26.032473Z",968,16.657,"Offensive","2024-10-01T18:11:26.032650Z"
"24-12-2022",308,"Funny how none of these boys can bruise me",798,"1","2024-10-01T18:11:01.003312Z",969,11.656,"Indeterminate","2024-10-01T18:11:01.003476Z"
"21-12-2022",309,"No worry smelling bad go cost you",797,"1","2024-10-01T18:10:41.810869Z",970,8.81,"Offensive","2024-10-01T18:10:41.811022Z"
"19-11-2022",310,"Many of una still get mind come online dey talk Wetin una know say go back fire.
 Una say “Nigeria no fit good again” but if Naija na the people and you be part of Naija, then e mean say you self no fit good again so na YOU be the problem.
Many of una na thief self.",796,"1","2024-10-01T18:10:23.651331Z",971,7.719,"Offensive","2024-10-01T18:10:23.651481Z"
"20-9-2022",311,"Pls go and vote and stop asking question Rada rada 🤨",795,"1","2024-10-01T18:10:09.095882Z",972,9.066,"Offensive","2024-10-01T18:10:09.096089Z"
"16-9-2022",312,"Imagine sag ninja change am for biggie say him self no fit find clue😂",794,"1","2024-10-01T18:09:49.124220Z",973,16.131,"Normal","2024-10-01T18:09:49.124398Z"
"6-9-2022",313,"Some of you actually act like you believe your political choice is not influenced by bribe. You actually sound silly  a lot of times. Having a mind of your own is a myth to you… we may fault your upbringing but you too can stop being stupid.",793,"1","2024-10-01T18:09:22.900159Z",974,3.28,"Offensive","2024-10-01T18:09:22.900342Z"
"6-9-2022",314,"Many don’t like how honest I can be and that shows that many don’t like being honest so why should such people matter in consideration? By the way, the Corrupt leader does nit bribe himself now does he? Welcome to your self created and prolonged hell… There’s a lava pool too😈.",792,"1","2024-10-01T18:08:52.290142Z",975,21.089,"Offensive","2024-10-01T18:08:52.290323Z"
"20-8-2022",315,"Dem suppose call AJ team
Come collect with am. It’s was always and obvious thing when he fights. I’m so irritated with this fight.",791,"1","2024-10-01T18:08:16.257909Z",976,3.43,"Offensive","2024-10-01T18:08:16.258104Z"
"20-8-2022",316,"If Aj looses this fight, he should just kiss usyk and take a ring from him because I don’t understand why he’s acting like he’s playing with his wife",790,"1","2024-10-01T18:07:55.172155Z",977,12.906,"Offensive","2024-10-01T18:07:55.172326Z"
"4-8-2022",317,"
Them convict you for killing the lady seeking a job and you want to run away? Lol. You think say na only police dey find you?",789,"1","2024-10-01T18:07:31.127581Z",978,12.16,"Indeterminate","2024-10-01T18:07:31.127778Z"
"23-6-2022",318,"I have always said, there is no way you have to kill a human being and harvest his/her body parts just for money to fall from the unknown spirit world when money is simple paper and ink.

Now you know how crazy your reality is.",788,"1","2024-10-01T18:07:00.357460Z",979,37.685,"Indeterminate","2024-10-01T18:07:00.357604Z"
"23-6-2022",319,"I studied philosophy of law in Unilag. I know it’s spirit and letter arguments.
I can also spot various foundational fallacies in arguments like
“appeal to pity”, “hasty generalization” & more…

That said, only the bar exams i engaged is by Royce da 5’9🤷🏾‍♂️.

Sega wey dey mad.",787,"1","2024-10-01T18:06:14.980443Z",980,3.578,"Offensive","2024-10-01T18:06:14.980608Z"
"23-6-2022",320,"
I studied philosophy of law in Unilag. I know it’s spirit and letter arguments.
I can also spot various foundational fallacies in arguments like
“appeal to pity”, “hasty generalization” & more…

That said, only the bar exams i engaged is by Royce da 5’9🤷🏾‍♂️.

Sega wey dey mad.",786,"1","2024-10-01T18:06:04.605713Z",981,13.208,"Offensive","2024-10-01T18:06:04.605869Z"
"23-6-2022",321,"Comot the 7. Na one man e be. One mumu man. Mumu na wey deserve serious discipline",785,"1","2024-10-01T18:05:43.050462Z",982,2.467,"Offensive","2024-10-01T18:05:43.050614Z"
"16-6-2022",322,"God don punish all of una wey dem dey use to come disrupt and further destroy lives of people wey just dey try survive this bullshit called government of today in Nigeria. When you japa, carry your generation with you and friends so the consequences no go touch them.",784,"1","2024-10-01T18:05:28.765448Z",983,2.383,"Offensive","2024-10-01T18:05:28.765646Z"
"16-6-2022",323,"Not unless everyone in your circle is dumb, the ones wey get sense go see truth when them reason am by themselves.",783,"1","2024-10-01T18:05:18.339117Z",984,12.981,"Offensive","2024-10-01T18:05:18.339283Z"
